epoch,loss,val_loss
67,0.0004307368504981111,0.00171842397527665
68,0.0003125309638978381,0.0013568615618200933
69,0.00028065389368705276,0.0014034935563861334
70,0.00023464988792381647,0.0015600330584643449
71,0.00031397874832951594,0.001325423014757282
72,0.00023246286830510058,0.001390425062582053
73,0.0002543465231013085,0.0013764905588623214
74,0.0002279196133271658,0.0013685957715892187
75,0.00020112944464753603,0.0013117153808910895
76,0.0002057617348397062,0.0014166528801922197
77,0.00023973775985983332,0.0013911269138684379
78,0.00017978165353443252,0.001366578016049144
79,0.00015887481537425803,0.0013834255013999144
80,0.0001602331850916103,0.0014141761861461496
81,0.0001396243262293172,0.0013772081604090656
82,0.0001332969458252635,0.0013880593571128077
83,0.00012009669900483762,0.0013158695346519506
84,0.0001342140234607671,0.001310436287894845
85,0.00013280368329668862,0.0013027813259538236
86,0.00018560950186968382,0.0016479142216991607
87,0.00021090983091631816,0.0014280554406195098
88,0.00015631110066481466,0.0014344502995083746
89,0.00016275073781365617,0.0012982538477940993
90,0.0001327791397177082,0.0013982212460775683
91,0.00013434869980084754,0.001399635568902652
92,0.00011518058261745388,0.0013349641532103135
93,0.00011040685009599353,0.0016209672639061782
94,0.0001545881475127923,0.0013484716854201485
95,9.390967421322351e-05,0.0013041311958023197
96,8.87260688025327e-05,0.001323348061845905
97,8.441318159471155e-05,0.0012802945476813386
98,8.866284838794464e-05,0.0014086622094338225
99,0.00014560533523936533,0.0016490634326445316
100,0.00020190884447878314,0.0014216656710340323
101,0.00017955114832147957,0.0013295616046851175
102,0.00015347145955144827,0.0012859289751752847
103,0.00010112626751097628,0.0013105316365209336
104,9.932553481554523e-05,0.0013165723420907516
105,9.373794765061965e-05,0.0014056682055881183
106,7.348768875263409e-05,0.0013609142376474672
107,6.31070612732964e-05,0.0013262624229578028
108,5.9245004245202015e-05,0.0012908216848337723
109,6.106710299805162e-05,0.0013551677140029525
110,0.0001041388610749328,0.0012866750186947469
111,9.031506675195747e-05,0.0014025032210124696
112,9.476156086228521e-05,0.0013232016634730087
113,0.00010781537306251093,0.0012990442935826739
114,6.743827184046885e-05,0.0013249349032229112
115,5.9850617503148635e-05,0.001360147952515684
116,0.000403701896513147,0.003348269437967272
117,0.001203916119300716,0.0015099279295939666
118,0.00037901869115774476,0.0013649823718828026
119,0.0003808448619453148,0.0020618697846555836
120,0.00030663404724605024,0.0012595995819404513
121,0.00018183054840413941,0.0012098350541802918
122,9.733634851207691e-05,0.0013031644996587786
123,9.261202794039578e-05,0.0013338694494653988
124,0.00010399214080063671,0.001336279913369514
125,9.244536454345853e-05,0.0012720907151770706
126,6.644020971309926e-05,0.0012592193450765698
127,6.591589420124711e-05,0.0012464057894299861
128,5.515341436313022e-05,0.0013759461580775678
129,6.932814627361949e-05,0.001247538759623869
130,5.8740139592416765e-05,0.0013514008719825766
131,7.553741071162568e-05,0.0012651094837094676
132,6.465263797422051e-05,0.0012568573677469487
133,5.1311900001781486e-05,0.0012899930934890636
134,4.339154011436871e-05,0.0012777830218453402
135,4.459308264596898e-05,0.0012320595694920765
136,5.08589521320703e-05,0.0012864765655770376
137,5.159720619087152e-05,0.0012989064126594605
138,5.920804105006114e-05,0.0012643055626438684
139,6.663613930521976e-05,0.0013629472285339778
140,6.035580312267744e-05,0.0013587209119272608
141,8.108390984402615e-05,0.0012879335546175708
142,7.675790778843552e-05,0.0013914561469817756
143,7.835170344194575e-05,0.0012909727235376784
144,4.342900955331667e-05,0.0012692428259927961
145,3.6090791301311194e-05,0.0012686168579580067
146,3.066857100098527e-05,0.001306101690385152
147,5.182266864548659e-05,0.0012989628256520034
148,9.187735929680501e-05,0.0012428257097425004
149,7.016600740219777e-05,0.0013113990959294558
150,6.832333579604026e-05,0.0013381387595530158
151,8.007045504027269e-05,0.0013267689329975812
152,9.920489990950695e-05,0.001381576758112524
153,0.00010928466353410234,0.001327041933032964
154,6.383310758835814e-05,0.0014330187032546302
155,5.632782232299048e-05,0.0013390302648311936
156,3.813163731787686e-05,0.0012673076809631414
157,3.6119631764623117e-05,0.0013525438783169314
158,4.480899082582688e-05,0.0014381590002164296
159,9.372788389945137e-05,0.001413249991951393
160,8.06032610818788e-05,0.0012630261887854838
161,0.00010720846197468096,0.0013299927606338544
162,0.00010917555374492492,0.0013044383865292674
163,0.0001040105272910469,0.0013149334211390907
164,0.00010766586934637633,0.0013341140148549022
165,8.76750593583676e-05,0.001316636320451027
166,6.832735389859105e-05,0.0013742725079117174
167,6.863295232289515e-05,0.001351979760602898
168,8.289729596331849e-05,0.001317809592733824
169,5.898969936727857e-05,0.0013428775009933624
170,5.579167034912167e-05,0.001272178527335734
171,5.822930606622582e-05,0.0012942150852258702
172,5.675998169213666e-05,0.0013079374545852986
173,7.403684735652946e-05,0.0013409198120959312
174,6.336759228447807e-05,0.0013401499954280216
175,7.43465140632387e-05,0.0014650539305367202
176,6.9856837785448e-05,0.001403177984163061
177,8.987184705412281e-05,0.0013366348376347833
178,0.00016248080519116705,0.0023501080223131223
179,0.0008424814710105282,0.001866171375027747
180,0.0008080725382924789,0.0016878872370620916
181,0.0006589309121703818,0.0018112627069719813
182,0.00046687319647476433,0.0014915092188011777
183,0.00025384536401058236,0.0013580508778438336
184,0.00019754315995322984,0.001791493619964751
185,0.0002951054639526687,0.0014263393656168315
186,0.00018802649358154406,0.0012887098197173978
187,0.00015838582229445733,0.0012562695070059149
188,0.00010936991864582524,0.00138136009658016
189,5.989737408873181e-05,0.0013938400677854677
190,4.8667283027455036e-05,0.0013149176012737663
191,8.478817019966387e-05,0.0012967338625966877
192,7.24588568222576e-05,0.001345341244852496
193,6.0915111770598394e-05,0.0013013560637519077
194,4.664158149223243e-05,0.0013926974220943827
195,4.10573651883862e-05,0.001366976930652387
196,3.967775662507241e-05,0.0013148317018269815
197,3.307905324618332e-05,0.001290340580606273
198,4.003536131806738e-05,0.001304557748868332
199,4.5811061856857987e-05,0.0013036874710692914
200,2.7632294518947935e-05,0.001266766535736933
201,1.798649074251963e-05,0.0012646909079423265
202,2.1572984876998125e-05,0.0013953059507937698
203,4.4760926613803135e-05,0.001306627077617116
204,2.7316113950551622e-05,0.0012416718837030077
205,3.18132932062283e-05,0.001314237063353347
206,3.026643242698074e-05,0.0013316900667187373
207,2.313579610407552e-05,0.0012695243174268805
208,1.8041950307157268e-05,0.0013156748764295053
209,1.5197100172892014e-05,0.0012850670454945493
210,2.0669988080044276e-05,0.001315186594749664
211,1.993349523261367e-05,0.0012578025437448616
212,2.4467668107328272e-05,0.0013196681315971578
213,1.9323169750956975e-05,0.0012793567046275609
214,1.222479032938801e-05,0.0012779932972239135
215,1.2826534748455742e-05,0.001291949201417579
216,1.3444198161561786e-05,0.0012654787571807686
217,1.901473331686464e-05,0.0013748528749252169
218,3.586265227308364e-05,0.0012718815583624987
219,2.9232284214231184e-05,0.0013018257816654298
220,5.961510060366154e-05,0.001413027273972968
221,4.9366561822049944e-05,0.0013317412125285375
222,3.719441261810494e-05,0.0012542016790378708
223,5.0386576109477095e-05,0.001348554877600131
224,0.00010780570349500825,0.001377874422798884
225,0.00015796275835739271,0.0013251446567677692
226,0.00011044200901995369,0.001257190506065173
227,5.7364435162439586e-05,0.0013192805381804392
228,4.863720500863911e-05,0.0012145736995576458
229,6.281755860462518e-05,0.001296096413406068
230,4.290983580826183e-05,0.0013150712650210655
231,3.981145801455048e-05,0.0013159910571872147
232,5.669259351201444e-05,0.0013269735044324315
233,6.360304361719283e-05,0.0013142063667496236
234,7.236026097199924e-05,0.0012799920298491273
235,6.181878581715172e-05,0.0012947680063096325
236,5.1128460618201644e-05,0.0013566776801558485
237,6.443037110979535e-05,0.0012804245949931234
238,5.8650465878253316e-05,0.0013271300447779103
239,0.00010773323298919768,0.0014788548541874006
240,0.0001045886400277682,0.001294373645336478
241,8.311127017285408e-05,0.0013251679890847706
242,6.992344730644532e-05,0.0013132503975046004
243,6.731283228700271e-05,0.0014392323958869841
244,0.00012051276385872847,0.00137781334342435
245,7.185820463789805e-05,0.0013305891510359683
246,0.00010019121076246457,0.001528993557073775
247,0.00013077286659695563,0.001360323269512843
248,0.00019997902680188418,0.0014010850003093377
249,0.00017848438594401592,0.0014631872747575382
250,0.00017810254601673,0.0015530698563109015
251,0.0005752865688520528,0.001889127270005956
252,0.000991058300604068,0.0016427961881500441
253,0.0006012066924345813,0.0020728047987628546
254,0.0004804574587615207,0.001576577206598139
255,0.0003805560236685865,0.0015350689841238977
256,0.00024543772124507954,0.001474816727425929
257,0.00014874045276970025,0.0013564424397964421
258,0.00013658765519115453,0.001288187741774128
259,9.808806890976571e-05,0.0013496549201679866
260,6.983855978996005e-05,0.0012313160419275243
261,4.648882495876889e-05,0.001244461927904871
262,4.1513410528534134e-05,0.0012066503705854131
263,3.315790333241845e-05,0.0012382708324633956
264,2.5032864061705324e-05,0.0012242269129948235
265,4.2618060916928305e-05,0.0013143248339932594
266,8.464342216029763e-05,0.0013022005946336354
267,0.00010293777650942849,0.0013366914256573556
268,0.00010704285161669499,0.001275374434425958
269,0.00011360047990733403,0.001216278532340836
270,5.8112143548593546e-05,0.001251957662178894
271,3.700072852682622e-05,0.0013048002244806947
272,3.64270053839954e-05,0.0012574489651755853
273,3.129915727878965e-05,0.0012402153517757837
274,2.6254769012060326e-05,0.0012364538086877836
275,1.5726324276156015e-05,0.0012033960689998954
276,2.329715406328129e-05,0.0012787352438195499
277,2.1794445236169156e-05,0.001217095908331131
278,2.2197560680242964e-05,0.001214885642146366
279,2.393054367054165e-05,0.0012531581536664828
280,3.653851622532654e-05,0.0014047496532858513
281,6.482012729282447e-05,0.0014575609124845245
282,0.0001481916452065066,0.0012524962348707176
283,0.00011616875640659903,0.0013453936423305291
284,8.99705661868211e-05,0.0012181292302659028
285,4.16133631924389e-05,0.0012353683420509049
286,5.883191956118459e-05,0.0011954973838487445
287,6.0568715534394695e-05,0.0012640144868910157
288,5.0086708423415465e-05,0.0011960631969117827
289,2.538244336998711e-05,0.0012035049165117105
290,2.209148957696189e-05,0.0011975287673083115
291,2.1183074024433847e-05,0.0012486301687337667
292,2.764660074414375e-05,0.001250786869623861
293,2.063343263996233e-05,0.0012223132592104897
294,1.9251090984436726e-05,0.0012414783505573087
295,3.5072537762711625e-05,0.001211584551370592
296,1.894767693253622e-05,0.0012303677385907385
297,1.559016670355396e-05,0.0012066206728739964
298,2.653306110351834e-05,0.001218693687049737
299,3.113256633479891e-05,0.0012899613076286925
